id	sentence	sentiment
a18bb134-0fe2-43e3-9f0a-2f58f495d179	As Hugh Grant says repeatedly throughout the movie , ` Lovely !	4
c1ffb724-823c-48ab-8007-e8889e3292ae	Elicits more groans from the audience than Jar Jar Binks , Scrappy Doo and Scooby Dumb , all wrapped up into one .	2
5da291e5-da44-4daa-802f-1a93c4eaf4a0	Deuces Wild is an encyclopedia of cliches that shoplifts shamelessly from farewell-to-innocence movies like The Wanderers and A Bronx Tale without cribbing any of their intelligence .	1
6f7ea56c-bfcf-4600-9249-aee101e2f62a	Well-acted , well-directed and , for all its moodiness , not too pretentious .	4
f270f3b2-b49a-4b8a-ba4d-1c8b84549fa2	Where last time jokes flowed out of Cho 's life story , which provided an engrossing dramatic through line , here the comedian hides behind obviously constructed routines .	1
b1b6283d-edc6-48db-a182-e46260d5c763	There 's a disturbing ` Great White Hope ' undertone to The Other Side of Heaven that subtly undermines its message of Christian love and compassion .	2
73f46a70-9ec0-4041-8864-806a8b838216	The film is a travesty of the genre and even as spoof takes itself too seriously .	0
21277975-f03f-4024-98e1-f681e21ba25d	Anyone who gets chills from movies with giant plot holes will find plenty to shake and shiver about in ` The Ring . '	2
df9cc1f2-3adc-4cd5-8886-180217db80f9	In the process of trimming the movie to an expeditious 84 minutes , director Roger Kumble seems to have dumped a whole lot of plot in favor of ... outrageous gags .	1
43804dc5-1304-43d1-9b2d-7322542d80c1	Despite its title , Punch-Drunk Love is never heavy-handed .	3
727c0b67-5a19-4595-8292-49b4db9ae32d	What we get ... is Caddyshack crossed with the Loyal Order of Raccoons .	2
ab9da0b4-e68a-435c-88a8-af9b1159d3f4	The case is a convincing one , and should give anyone with a conscience reason to pause .	4
80a02c19-939f-4691-a253-f8d5d504bde2	Pacino is the best he 's been in years and Keener is marvelous .	4
fda65c6f-28ef-4cfb-8b40-5f4a62cc8662	The storylines are woven together skilfully , the magnificent swooping aerial shots are breathtaking , and the overall experience is awesome .	4
3da421cf-2ea1-4948-b1ac-e0a42ee97dff	A cockeyed shot all the way .	1
cceb7913-6245-46d2-94e4-30acd0ca8e78	While dutifully pulling on heartstrings , directors Dean Deblois and Chris Sanders valiantly keep punching up the mix .	3
503a5fa2-aa09-4b28-af8f-05ab07b0a7e1	For those who like quirky , slightly strange French films , this is a must !	3
daba0d83-8c1d-4cb5-bab4-4d73536ef5f0	Warmed-over Tarantino by way of wannabe Elmore Leonard .	1
9841f2f2-7c62-436a-9697-0689936c8fb2	The April 2002 instalment of the American War for Independence , complete with loads of CGI and bushels of violence , but not a drop of human blood .	1
d3995e2d-a306-429f-9eba-965d59f08969	The stories here suffer from the chosen format .	1
22590ef5-d2d6-4077-9bfc-026ebf26449c	Ong chooses to present Ah Na 's life as a slight , weightless fairy tale , whose most unpleasant details seem to melt away in the face of the character 's blank-faced optimism .	2
ee6c88e3-24c0-471d-a3af-df7c21be2885	It looks closely , insightfully at fragile , complex relationships .	3
c43fd97b-04e1-420b-9511-0b94ee7519dd	An exceptionally dreary and overwrought bit of work , every bit as imperious as Katzenberg 's The Prince of Egypt from 1998 .	1
44cad3d0-8ea9-4c73-9fed-c955c9119780	`` The turntable is now outselling the electric guitar ... ''	2
d9d7b729-b9e5-4a9f-bb85-a85e66a20538	But what are adults doing in the theater at all ?	1
f033b99f-cc64-4556-8120-bdbecc053a6a	With McConaughey in an entirely irony-free zone and Bale reduced mainly to batting his sensitive eyelids , there 's not enough intelligence , wit or innovation on the screen to attract and sustain an older crowd .	1
ca7856f1-8a0d-4ac5-a126-ad7b6ed6f3d0	Most of the characters come off as pantomimesque sterotypes .	2
cfffb244-d67a-40d9-a178-cdfff8d72561	You 'll forget about it by Monday , though , and if they 're old enough to have developed some taste , so will your kids .	0
8f06a36c-1369-4855-a9e5-f912516cb421	A waste of fearless purity in the acting craft .	1
21e7b802-bf05-428e-ae94-ac48fcf17c9d	Still , the updated Dickensian sensibility of writer Craig Bartlett 's story is appealing .	3
dc4b2b84-0da3-49a9-989a-1d04d4a41009	The movie ultimately relies a bit too heavily on grandstanding , emotional , Rocky-like moments ... but it 's such a warm and charming package that you 'll feel too happy to argue much .	2
63c9e00b-e91e-4f60-bcc8-69b1c81fad0f	Wimps out by going for that PG-13 rating , so the more graphic violence is mostly off-screen and the sexuality is muted .	1
ca40fb61-b186-41ef-9f64-70447ba298ef	At no point during K-19 : The Widowmaker did this viewer feel enveloped in a story that , though meant to be universal in its themes of loyalty , courage and dedication to a common goal , never seems to leave the lot .	2
d0c1deff-a6ea-45ee-aadc-7e23fadfd4f0	The locale ... remains far more interesting than the story at hand .	1
5327b25a-a34a-4c1b-ba12-e36e15365ad4	With its paint fights , motorized scooter chases and dewy-eyed sentiment , it 's a pretty listless collection of kid-movie clichés .	1
cb4cac99-1dc7-4ae3-aa7e-8ed348a7181f	... no charm , no laughs , no fun , no reason to watch .	0
3369941f-1386-4886-9007-1eeef5c31a73	Using a stock plot , About a Boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater .	3
a2c0fb8f-88ca-49b3-a932-062fdabce83f	Nicks refuses to let Slackers be seen as just another teen movie , which means he can be forgiven for frequently pandering to fans of the gross-out comedy .	3
49b958af-d149-4372-a4ed-022d92728e06	It may seem long at 110 minutes if you 're not a fan , because it includes segments of 12 songs at a reunion concert .	2
1bc9603f-8831-4ca7-87e7-61fce73459a6	If Steven Soderbergh 's ` Solaris ' is a failure it is a glorious failure .	4
6cc80226-133d-4d80-9924-d5451821cc0f	Tends to pile too many `` serious issues '' on its plate at times , yet remains fairly light , always entertaining , and smartly written .	3
3b888c50-b0fe-473e-bb64-c039b1c14319	You 're too conscious of the effort it takes to be this spontaneous .	2
c9c3c7e0-b3af-40c2-aa0b-2622c7da6e8f	The script is a disaster , with cloying messages and irksome characters .	1
e3deb525-4ea3-408b-a921-64fa154286e7	For anyone who grew up on Disney 's 1950 Treasure Island , or remembers the 1934 Victor Fleming classic , this one feels like an impostor .	0
9854d53c-e824-4b9d-9400-a19b1a954579	To say that this vapid vehicle is downright doltish and uneventful is just as obvious as telling a country skunk that he has severe body odor .	0
4f96e2ea-68d5-423d-b275-ef45af2f5ba1	There 's just something about watching a squad of psychopathic underdogs whale the tar out of unsuspecting lawmen that reaches across time and distance .	3
9fdf4fac-abed-4dd6-9f28-d765d3f5dc25	An enthralling aesthetic experience , one that 's steeped in mystery and a ravishing , baroque beauty .	4
e6c042e6-3dfa-4091-b590-c42ef122b6b7	... what a banal bore the preachy Circuit turns out to be	0
5177517f-e719-4da1-868e-0bd1843c3337	Denis forges out of the theories of class - based rage and sisterly obsession a razor-sided tuning fork that rings with cultural , sexual and social discord .	2
0907413e-0dc7-4f6e-85a0-d8356e8e40bb	... pays tribute to heroes the way Julia Roberts hands out awards -- with phony humility barely camouflaging grotesque narcissism .	0
74df8d36-1b2b-41d8-ae53-c515af5cc1de	Arnold 's jump from little screen to big will leave frowns on more than a few faces .	1
afb6b446-3d3a-4632-bfc4-4e4f47839745	A zombie movie in every sense of the word -- mindless , lifeless , meandering , loud , painful , obnoxious .	0
8cc84dc9-9fcb-4633-b08c-ae4f1e4f1395	This is a visually stunning rumination on love , memory , history and the war between art and commerce .	3
f710ab87-3320-4ad2-a9e8-7488713e64cf	The picture seems uncertain whether it wants to be an acidic all-male All About Eve or a lush , swooning melodrama in the Intermezzo strain .	1
cbfb5c5e-adc2-44e8-9a3a-0093c1432aff	An endearingly offbeat romantic comedy with a great meet-cute gimmick .	4
005e3e81-7f97-41b0-a80b-840842f2e59e	The screenplay is hugely overwritten , with tons and tons of dialogue -- most of it given to children .	1
f3dcc81f-464e-408e-b18c-95bf7b12f28a	The parts are better than the whole ( bizarre , funny , tragic - like love in New York ) .	2
d102c220-62dc-4ec2-a885-6721b3dba2a9	A manically generous Christmas vaudeville .	3
bce3e12e-9a7a-49ef-9bee-25dfa5bce7ee	The movie is essentially a series of fleetingly interesting actors ' moments .	2
237e77b5-1ca0-4ca4-9115-5935ca2bc2a5	When she speaks , her creepy Egyptian demigod voice is as computer processed and overproduced as it was in her music .	0
6a5b8d0f-631e-44b8-9781-ac6f1f20653e	It has all the excitement of eating oatmeal .	1
d1410971-ebe5-4a12-9142-5b17b325aa3e	Why would anyone cast the magnificent Jackie Chan in a movie full of stunt doubles and special effects ?	1
e06e4e38-efeb-4a0e-8bd9-cd48d83ad736	Changing Lanes tries for more .	3
2ab99f79-12d1-4819-85bc-d7d00b5c7939	Good-naturedly cornball sequel .	3
9e8b2d79-933e-4c7e-9995-8565b9c1bfd9	A solidly entertaining little film .	3
c5e68e5f-1d46-4da9-8f0f-29a907f1f152	A glossy knock-off of a B-movie revenge flick .	2
56d694e6-3e09-4746-a2fa-552963f16d32	A remarkably alluring film set in the constrictive Eisenhower era about one suburban woman 's yearning in the face of a loss that shatters her cheery and tranquil suburban life .	3
868506ca-5c7d-405f-bd4d-e26d866e6a9a	Its characters are thinner than cardboard -- or even comic-book paper .	1
25251793-cee7-483b-bf3d-00fedf82a569	I loved this film .	4
f09169df-3ca2-4423-8aa5-ed9f43fb75ec	If this is satire , it 's the smug and self-congratulatory kind that lets the audience completely off the hook .	1
ddb38d96-f0d3-4746-9af4-620daef7be83	That Jack Nicholson makes this man so watchable is a tribute not only to his craft , but to his legend .	4
143b65dc-282a-4d15-b981-e058cf91143f	An intermittently pleasing but mostly routine effort .	1
654eb1ff-5f89-4127-9116-f4965823fb04	This is an egotistical endeavor from the daughter of horror director Dario Argento ( a producer here ) , but her raw performance and utter fearlessness make it strangely magnetic .	3
c29457c9-65b1-45c6-bdc8-1f968f7c2fbc	Dark , resonant , inventively detailed and packed with fleet turns of plot and a feast of visual amazement .	4
0ce5fbfa-c84f-41af-8fc2-aa9e6856c61b	Films about loss , grief and recovery are pretty valuable these days .	3
cd157c1c-0c6d-40f8-9a03-2df4cef265ae	Pretension , in its own way , is a form of bravery .	2
3e1c6d2b-12a4-4bd8-a36e-a3ff68ec17cd	There 's a whole heap of nothing at the core of this slight coming-of-age\/coming-out tale .	1
c59b5b08-a5e8-4998-8b9a-06acecb492eb	There are moments it can be heart-rending in an honest and unaffected ( and gentle ) way .	3
41c2508b-8ea8-48f3-a1e9-e323fd315127	The Pianist lacks the quick emotional connections of Steven Spielberg 's Schindler 's List .	2
f3439257-5c49-4273-8b9a-4b1d1e803541	This is a third-person story now , told by Hollywood , and much more ordinary for it .	1
c11f83fc-88a1-4ada-b755-70fb0ce28b66	Secret Ballot is too contemplative to be really funny .	2
a649c2fa-7341-4091-b551-3b83c39af866	The increasingly diverse French director has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history .	4
5c0d4dca-bccc-454e-8653-ed7e88765eba	Obvious .	1
105906cc-1986-4bf8-a116-a3d91be26fbc	Takashi Miike keeps pushing the envelope : Ichi the Killer	3
9ae5adbf-63c6-4cd5-9693-f9283c76c60a	A sports movie with action that 's exciting on the field and a story you care about off it .	4
64058ad5-6491-405d-b62d-562a59d30665	It 's packed to bursting with incident , and with scores of characters , some fictional , some from history .	2
022d2c7b-361f-42b7-a05d-420045656817	An unpredictable blend of gal-pal smart talk , romantic comedy and dark tragedy that bites off considerably more than writer\/director John McKay can swallow .	2
6821108d-ea55-4bc7-a70d-47bed82a403e	Makes the same mistake as the music industry it criticizes , becoming so slick and watered-down it almost loses what made you love it in the first place .	1
17b14d38-b813-44b0-9393-c29bbfb9eaf5	The basic premise is intriguing but quickly becomes distasteful and downright creepy .	1
bc869b8b-6dd7-4087-9f33-8d1e95220348	This may be Burns 's strongest film since The Brothers McMullen .	4
0fc536ef-24ff-4d5b-860e-d7d0166080d9	( The film ) tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it 's impossible to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful .	3
a924162a-77bf-4ac5-81ae-3b90b37dc415	plays like some corny television production from a bygone era	1
c63c7f4e-5302-497e-8873-4818c86805fe	Still , it gets the job done -- a sleepy afternoon rental .	1
097557e4-18db-4992-8241-0a250eab8f1b	A mawkish self-parody that plays like some weird Masterpiece Theater sketch with neither a point of view nor a compelling reason for being .	1
cc96385a-a5b0-43ce-b9c0-6869fe1095f3	A somewhat disappointing and meandering saga .	2
bb136ae0-f6f3-4578-98dc-0c435c12df1f	I simply ca n't recommend it enough .	3
f4dd9fe4-6343-4ac3-bed3-4649d0584603	It 's bedeviled by labored writing and slack direction .	1
211b1cfb-8261-419d-9ddf-5b50228ef14b	The movie 's blatant derivativeness is one reason it 's so lackluster .	1
9df90e3b-56e2-4ad3-a229-7c3c03771ce5	An unholy mess , driven by the pathetic idea that if you shoot something on crummy-looking videotape , it must be labelled ` hip ' , ` innovative ' and ` realistic ' .	0
4c22fe3a-7cc1-4132-9b7d-c36180b5016a	Pipe Dream does have its charms .	3
b9979adb-b1f1-4e07-b1f2-ba20761e43b7	Martin and Barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by Sven Wollter and Viveka Seldahl make their hopes and frustrations vivid .	4
084c2409-fbb3-4c02-b0de-0277a084b7b8	Elegantly produced and expressively performed , the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy .	4
